tahun,kode_prov,nama_prov,kabkota_4digit,kode_kab_2digit,nama_kab,kelas_kode,kelas,n_individu_tertimbang,n_individu_sample,pop_kab_total,pct_kelas_dalam_kab
2021,94,Papua,9401,1,Merauke,5,Lower MC,47020.7805,365,234481.0204,20.0531
2021,94,Papua,9401,1,Merauke,6,Middle MC,3867.3978,27,234481.0204,1.6493
2021,94,Papua,9401,1,Merauke,7,Upper MC,114.9583,1,234481.0204,0.0490
2021,94,Papua,9401,1,Merauke,8,Upper Class,353.8672,2,234481.0204,0.1509
2021,94,Papua,9402,2,Jayawijaya,1,Poor,36528.7206,251,210763.0007,17.3317
2021,94,Papua,9402,2,Jayawijaya,2,Vulnerable,27058.1490,224,210763.0007,12.8382
2021,94,Papua,9402,2,Jayawijaya,3,Lower AMC,71191.2037,576,210763.0007,33.7778
2021,94,Papua,9402,2,Jayawijaya,4,Upper AMC,39710.7293,367,210763.0007,18.8414
2021,94,Papua,9402,2,Jayawijaya,5,Lower MC,33887.5499,377,210763.0007,16.0785
2021,94,Papua,9402,2,Jayawijaya,6,Middle MC,2179.2865,30,210763.0007,1.0340
2021,94,Papua,9402,2,Jayawijaya,7,Upper MC,207.3617,1,210763.0007,0.0984
2021,94,Papua,9403,3,Jayapura,1,Poor,26268.5746,534,128205.0041,20.4895
2021,94,Papua,9403,3,Jayapura,2,Vulnerable,21898.6718,394,128205.0041,17.0810
2021,94,Papua,9403,3,Jayapura,3,Lower AMC,40009.3485,659,128205.0041,31.2073
2021,94,Papua,9403,3,Jayapura,4,Upper AMC,15640.1102,259,128205.0041,12.1993
2021,94,Papua,9403,3,Jayapura,5,Lower MC,22183.7467,348,128205.0041,17.3033
2021,94,Papua,9403,3,Jayapura,6,Middle MC,1894.3364,42,128205.0041,1.4776
2021,94,Papua,9403,3,Jayapura,7,Upper MC,310.2160,2,128205.0041,0.2420
2021,94,Papua,9404,4,Nabire,1,Poor,18026.4527,372,147224.0007,12.2442
2021,94,Papua,9404,4,Nabire,2,Vulnerable,12390.2703,203,147224.0007,8.4159
2021,94,Papua,9404,4,Nabire,3,Lower AMC,45935.9394,664,147224.0007,31.2014
2021,94,Papua,9404,4,Nabire,4,Upper AMC,34438.2205,486,147224.0007,23.3917
2021,94,Papua,9404,4,Nabire,5,Lower MC,34465.6013,405,147224.0007,23.4103
2021,94,Papua,9404,4,Nabire,6,Middle MC,1701.4347,15,147224.0007,1.1557
2021,94,Papua,9404,4,Nabire,7,Upper MC,135.7926,2,147224.0007,0.0922
2021,94,Papua,9404,4,Nabire,8,Upper Class,130.2891,1,147224.0007,0.0885
2021,94,Papua,9408,8,Kepulauan Yapen,1,Poor,29779.3174,803,98385.9913,30.2678
2021,94,Papua,9408,8,Kepulauan Yapen,2,Vulnerable,15124.8466,381,98385.9913,15.3730
2021,94,Papua,9408,8,Kepulauan Yapen,3,Lower AMC,28789.7200,694,98385.9913,29.2620
2021,94,Papua,9408,8,Kepulauan Yapen,4,Upper AMC,13569.5048,261,98385.9913,13.7921
2021,94,Papua,9408,8,Kepulauan Yapen,5,Lower MC,10399.6545,220,98385.9913,10.5703
2021,94,Papua,9408,8,Kepulauan Yapen,6,Middle MC,318.4277,7,98385.9913,0.3237
2021,94,Papua,9408,8,Kepulauan Yapen,7,Upper MC,125.9732,3,98385.9913,0.1280
2021,94,Papua,9408,8,Kepulauan Yapen,8,Upper Class,278.5472,3,98385.9913,0.2831
2021,94,Papua,9409,9,Biak Numfor,1,Poor,45730.2267,851,148804.9963,30.7316
2021,94,Papua,9409,9,Biak Numfor,2,Vulnerable,29337.4234,473,148804.9963,19.7153
2021,94,Papua,9409,9,Biak Numfor,3,Lower AMC,46312.3487,639,148804.9963,31.1228
2021,94,Papua,9409,9,Biak Numfor,4,Upper AMC,16496.5337,189,148804.9963,11.0860
2021,94,Papua,9409,9,Biak Numfor,5,Lower MC,9758.1262,111,148804.9963,6.5577
2021,94,Papua,9409,9,Biak Numfor,6,Middle MC,795.0246,8,148804.9963,0.5343
2021,94,Papua,9409,9,Biak Numfor,7,Upper MC,342.5765,4,148804.9963,0.2302
2021,94,Papua,9409,9,Biak Numfor,8,Upper Class,32.7364,1,148804.9963,0.0220
2021,94,Papua,9410,10,Paniai,1,Poor,81188.3926,827,171012.0166,47.4753
2021,94,Papua,9410,10,Paniai,2,Vulnerable,54146.6189,557,171012.0166,31.6625
2021,94,Papua,9410,10,Paniai,3,Lower AMC,29455.6478,288,171012.0166,17.2243
2021,94,Papua,9410,10,Paniai,4,Upper AMC,3428.7718,36,171012.0166,2.0050
2021,94,Papua,9410,10,Paniai,5,Lower MC,2792.5856,28,171012.0166,1.6330
2021,94,Papua,9411,11,Puncak Jaya,1,Poor,1959.0652,19,128872.0095,1.5202
2021,94,Papua,9411,11,Puncak Jaya,2,Vulnerable,14779.4168,115,128872.0095,11.4683
2021,94,Papua,9411,11,Puncak Jaya,3,Lower AMC,26516.4601,202,128872.0095,20.5758
2021,94,Papua,9411,11,Puncak Jaya,4,Upper AMC,18325.3109,190,128872.0095,14.2198
2021,94,Papua,9411,11,Puncak Jaya,5,Lower MC,59845.7906,601,128872.0095,46.4382
2021,94,Papua,9411,11,Puncak Jaya,6,Middle MC,5152.8711,40,128872.0095,3.9984
2021,94,Papua,9411,11,Puncak Jaya,7,Upper MC,964.9537,6,128872.0095,0.7488
2021,94,Papua,9411,11,Puncak Jaya,8,Upper Class,1328.1411,13,128872.0095,1.0306
2021,94,Papua,9412,12,Mimika,1,Poor,40918.1178,388,218484.0033,18.7282
2021,94,Papua,9412,12,Mimika,2,Vulnerable,19157.8280,216,218484.0033,8.7685
2021,94,Papua,9412,12,Mimika,3,Lower AMC,78707.9930,732,218484.0033,36.0246
2021,94,Papua,9412,12,Mimika,4,Upper AMC,45561.1836,431,218484.0033,20.8533
2021,94,Papua,9412,12,Mimika,5,Lower MC,31120.3199,280,218484.0033,14.2438
2021,94,Papua,9412,12,Mimika,6,Middle MC,2053.7677,14,218484.0033,0.9400
2021,94,Papua,9412,12,Mimika,7,Upper MC,766.4709,5,218484.0033,0.3508
2021,94,Papua,9412,12,Mimika,8,Upper Class,198.3222,3,218484.0033,0.0908
2021,94,Papua,9413,13,Boven Digoel,1,Poor,29919.8510,1166,69740.9994,42.9014
2021,94,Papua,9413,13,Boven Digoel,2,Vulnerable,9698.4900,258,69740.9994,13.9064
2021,94,Papua,9413,13,Boven Digoel,3,Lower AMC,17168.5735,392,69740.9994,24.6176
2021,94,Papua,9413,13,Boven Digoel,4,Upper AMC,6930.0955,185,69740.9994,9.9369
2021,94,Papua,9413,13,Boven Digoel,5,Lower MC,5318.2377,126,69740.9994,7.6257
2021,94,Papua,9413,13,Boven Digoel,6,Middle MC,647.5637,11,69740.9994,0.9285
2021,94,Papua,9413,13,Boven Digoel,7,Upper MC,58.1880,3,69740.9994,0.0834
2021,94,Papua,9414,14,Mappi,1,Poor,69162.4558,1931,101218.0056,68.3302
2021,94,Papua,9414,14,Mappi,2,Vulnerable,11825.9247,203,101218.0056,11.6836
2021,94,Papua,9414,14,Mappi,3,Lower AMC,13879.7227,207,101218.0056,13.7127
2021,94,Papua,9414,14,Mappi,4,Upper AMC,2160.6986,56,101218.0056,2.1347
2021,94,Papua,9414,14,Mappi,5,Lower MC,4013.0177,72,101218.0056,3.9647
2021,94,Papua,9414,14,Mappi,6,Middle MC,90.8475,2,101218.0056,0.0898
2021,94,Papua,9414,14,Mappi,7,Upper MC,85.3386,1,101218.0056,0.0843
2021,94,Papua,9415,15,Asmat,1,Poor,42275.9036,1162,100826.9948,41.9292
2021,94,Papua,9415,15,Asmat,2,Vulnerable,21971.1032,385,100826.9948,21.7909
2021,94,Papua,9415,15,Asmat,3,Lower AMC,19905.3688,374,100826.9948,19.7421
2021,94,Papua,9415,15,Asmat,4,Upper AMC,4806.0807,62,100826.9948,4.7667
2021,94,Papua,9415,15,Asmat,5,Lower MC,10896.4809,124,100826.9948,10.8071
2021,94,Papua,9415,15,Asmat,6,Middle MC,846.4068,11,100826.9948,0.8395
2021,94,Papua,9415,15,Asmat,7,Upper MC,125.6507,3,100826.9948,0.1246
2021,94,Papua,9416,16,Yahukimo,1,Poor,81065.4698,1015,195563.9955,41.4521
2021,94,Papua,9416,16,Yahukimo,2,Vulnerable,37113.2299,393,195563.9955,18.9775
2021,94,Papua,9416,16,Yahukimo,3,Lower AMC,55402.9751,631,195563.9955,28.3298
2021,94,Papua,9416,16,Yahukimo,4,Upper AMC,14551.9100,171,195563.9955,7.4410
2021,94,Papua,9416,16,Yahukimo,5,Lower MC,6776.2131,98,195563.9955,3.4650
2021,94,Papua,9416,16,Yahukimo,6,Middle MC,578.1775,13,195563.9955,0.2956
2021,94,Papua,9416,16,Yahukimo,8,Upper Class,76.0201,1,195563.9955,0.0389
2021,94,Papua,9417,17,Pegunungan Bintang,1,Poor,28945.7704,816,76755.9985,37.7114
2021,94,Papua,9417,17,Pegunungan Bintang,2,Vulnerable,15471.0575,464,76755.9985,20.1562
2021,94,Papua,9417,17,Pegunungan Bintang,3,Lower AMC,21664.3947,632,76755.9985,28.2250
2021,94,Papua,9417,17,Pegunungan Bintang,4,Upper AMC,5647.8349,187,76755.9985,7.3582
2021,94,Papua,9417,17,Pegunungan Bintang,5,Lower MC,4564.4764,125,76755.9985,5.9467
2021,94,Papua,9417,17,Pegunungan Bintang,6,Middle MC,436.5806,13,76755.9985,0.5688
2021,94,Papua,9417,17,Pegunungan Bintang,7,Upper MC,25.8840,1,76755.9985,0.0337
2021,94,Papua,9418,18,Tolikara,1,Poor,63454.4395,469,147722.0060,42.9553
2021,94,Papua,9418,18,Tolikara,2,Vulnerable,42679.7458,317,147722.0060,28.8919
2021,94,Papua,9418,18,Tolikara,3,Lower AMC,29591.5600,192,147722.0060,20.0319
2021,94,Papua,9418,18,Tolikara,4,Upper AMC,4302.1928,27,147722.0060,2.9124
2021,94,Papua,9418,18,Tolikara,5,Lower MC,7694.0678,44,147722.0060,5.2085
2021,94,Papua,9419,19,Sarmi,1,Poor,20895.2456,571,40165.0001,52.0235
2021,94,Papua,9419,19,Sarmi,2,Vulnerable,3499.3218,85,40165.0001,8.7124
2021,94,Papua,9419,19,Sarmi,3,Lower AMC,8770.2734,152,40165.0001,21.8356
2021,94,Papua,9419,19,Sarmi,4,Upper AMC,3119.1589,46,40165.0001,7.7659
2021,94,Papua,9419,19,Sarmi,5,Lower MC,3626.9041,48,40165.0001,9.0300
2021,94,Papua,9419,19,Sarmi,6,Middle MC,76.0120,1,40165.0001,0.1892
2021,94,Papua,9419,19,Sarmi,7,Upper MC,178.0845,2,40165.0001,0.4434
2021,94,Papua,9420,20,Keerom,1,Poor,22909.9236,852,58097.9973,39.4332
2021,94,Papua,9420,20,Keerom,2,Vulnerable,8202.1375,247,58097.9973,14.1178
2021,94,Papua,9420,20,Keerom,3,Lower AMC,15056.1486,441,58097.9973,25.9151
2021,94,Papua,9420,20,Keerom,4,Upper AMC,6201.8698,166,58097.9973,10.6748
2021,94,Papua,9420,20,Keerom,5,Lower MC,5190.0370,132,58097.9973,8.9332
2021,94,Papua,9420,20,Keerom,6,Middle MC,288.1417,9,58097.9973,0.4960
2021,94,Papua,9420,20,Keerom,7,Upper MC,249.7392,11,58097.9973,0.4299
2021,94,Papua,9426,26,Waropen,1,Poor,10664.7429,849,32465.0009,32.8500
2021,94,Papua,9426,26,Waropen,2,Vulnerable,6107.2658,462,32465.0009,18.8118
2021,94,Papua,9426,26,Waropen,3,Lower AMC,6843.6113,550,32465.0009,21.0800
2021,94,Papua,9426,26,Waropen,4,Upper AMC,4314.4400,239,32465.0009,13.2895
2021,94,Papua,9426,26,Waropen,5,Lower MC,4125.0592,199,32465.0009,12.7062
2021,94,Papua,9426,26,Waropen,6,Middle MC,365.8658,18,32465.0009,1.1270
2021,94,Papua,9426,26,Waropen,8,Upper Class,44.0159,2,32465.0009,0.1356
2021,94,Papua,9427,27,Supiori,1,Poor,5705.6402,518,20660.0004,27.6168
2021,94,Papua,9427,27,Supiori,2,Vulnerable,4192.0591,478,20660.0004,20.2907
2021,94,Papua,9427,27,Supiori,3,Lower AMC,7034.4924,717,20660.0004,34.0488
2021,94,Papua,9427,27,Supiori,4,Upper AMC,2333.2245,267,20660.0004,11.2934
2021,94,Papua,9427,27,Supiori,5,Lower MC,1186.8419,66,20660.0004,5.7446
2021,94,Papua,9427,27,Supiori,6,Middle MC,198.4463,11,20660.0004,0.9605
2021,94,Papua,9427,27,Supiori,7,Upper MC,9.2960,1,20660.0004,0.0450
2021,94,Papua,9428,28,Mamberamo Raya,1,Poor,12265.7798,291,24446.0012,50.1750
2021,94,Papua,9428,28,Mamberamo Raya,2,Vulnerable,3371.0008,126,24446.0012,13.7896
2021,94,Papua,9428,28,Mamberamo Raya,3,Lower AMC,6401.3785,253,24446.0012,26.1858
2021,94,Papua,9428,28,Mamberamo Raya,4,Upper AMC,1463.0292,57,24446.0012,5.9847
2021,94,Papua,9428,28,Mamberamo Raya,5,Lower MC,868.0466,33,24446.0012,3.5509
2021,94,Papua,9428,28,Mamberamo Raya,7,Upper MC,76.7664,1,24446.0012,0.3140
2021,94,Papua,9429,29,Nduga,1,Poor,1211.9979,11,110727.0010,1.0946
2021,94,Papua,9429,29,Nduga,2,Vulnerable,2407.0865,14,110727.0010,2.1739
2021,94,Papua,9429,29,Nduga,3,Lower AMC,8937.8098,228,110727.0010,8.0719
2021,94,Papua,9429,29,Nduga,4,Upper AMC,17999.5374,487,110727.0010,16.2558
2021,94,Papua,9429,29,Nduga,5,Lower MC,76944.4309,1378,110727.0010,69.4902
2021,94,Papua,9429,29,Nduga,6,Middle MC,3163.9368,41,110727.0010,2.8574
2021,94,Papua,9429,29,Nduga,7,Upper MC,62.2016,1,110727.0010,0.0562
2021,94,Papua,9430,30,Lanny Jaya,1,Poor,19526.9819,154,198139.0055,9.8552
2021,94,Papua,9430,30,Lanny Jaya,2,Vulnerable,8743.1338,96,198139.0055,4.4126
2021,94,Papua,9430,30,Lanny Jaya,3,Lower AMC,35797.7327,331,198139.0055,18.0670
2021,94,Papua,9430,30,Lanny Jaya,4,Upper AMC,47409.1320,429,198139.0055,23.9272
2021,94,Papua,9430,30,Lanny Jaya,5,Lower MC,84239.0636,717,198139.0055,42.5151
2021,94,Papua,9430,30,Lanny Jaya,6,Middle MC,2422.9615,22,198139.0055,1.2229
2021,94,Papua,9431,31,Mamberamo Tengah,1,Poor,17516.8047,615,53483.9981,32.7515
2021,94,Papua,9431,31,Mamberamo Tengah,2,Vulnerable,12808.7802,441,53483.9981,23.9488
2021,94,Papua,9431,31,Mamberamo Tengah,3,Lower AMC,16153.0043,572,53483.9981,30.2016
2021,94,Papua,9431,31,Mamberamo Tengah,4,Upper AMC,3746.6404,143,53483.9981,7.0052
2021,94,Papua,9431,31,Mamberamo Tengah,5,Lower MC,2981.7887,108,53483.9981,5.5751
2021,94,Papua,9431,31,Mamberamo Tengah,6,Middle MC,276.9799,11,53483.9981,0.5179
2021,94,Papua,9432,32,Yalimo,1,Poor,10571.8989,328,67128.9997,15.7486
2021,94,Papua,9432,32,Yalimo,2,Vulnerable,4505.3643,120,67128.9997,6.7115
2021,94,Papua,9432,32,Yalimo,3,Lower AMC,12737.4732,374,67128.9997,18.9746
2021,94,Papua,9432,32,Yalimo,4,Upper AMC,12804.1824,305,67128.9997,19.0740
2021,94,Papua,9432,32,Yalimo,5,Lower MC,24445.1349,484,67128.9997,36.4152
2021,94,Papua,9432,32,Yalimo,6,Middle MC,1902.3234,30,67128.9997,2.8338
2021,94,Papua,9432,32,Yalimo,7,Upper MC,162.6226,2,67128.9997,0.2423
2021,94,Papua,9433,33,Puncak,1,Poor,10209.3855,192,112470.0037,9.0774
2021,94,Papua,9433,33,Puncak,2,Vulnerable,24379.6005,346,112470.0037,21.6765
2021,94,Papua,9433,33,Puncak,3,Lower AMC,43405.1631,679,112470.0037,38.5927
2021,94,Papua,9433,33,Puncak,4,Upper AMC,17579.5131,299,112470.0037,15.6304
2021,94,Papua,9433,33,Puncak,5,Lower MC,16018.9042,327,112470.0037,14.2428
2021,94,Papua,9433,33,Puncak,6,Middle MC,877.4371,17,112470.0037,0.7802
2021,94,Papua,9434,34,Dogiyai,1,Poor,73302.0042,1273,98503.9886,74.4153
2021,94,Papua,9434,34,Dogiyai,2,Vulnerable,9771.7616,202,98503.9886,9.9202
2021,94,Papua,9434,34,Dogiyai,3,Lower AMC,11962.8538,191,98503.9886,12.1445
2021,94,Papua,9434,34,Dogiyai,4,Upper AMC,1635.1579,44,98503.9886,1.6600
2021,94,Papua,9434,34,Dogiyai,5,Lower MC,1312.6551,39,98503.9886,1.3326
2021,94,Papua,9434,34,Dogiyai,6,Middle MC,519.5560,9,98503.9886,0.5274
2021,94,Papua,9435,35,Intan Jaya,1,Poor,14933.8075,499,51149.0012,29.1967
2021,94,Papua,9435,35,Intan Jaya,2,Vulnerable,21606.9571,863,51149.0012,42.2432
2021,94,Papua,9435,35,Intan Jaya,3,Lower AMC,10525.8593,474,51149.0012,20.5788
2021,94,Papua,9435,35,Intan Jaya,4,Upper AMC,2508.8914,103,51149.0012,4.9051
2021,94,Papua,9435,35,Intan Jaya,5,Lower MC,1307.3856,64,51149.0012,2.5560
2021,94,Papua,9435,35,Intan Jaya,6,Middle MC,231.5794,16,51149.0012,0.4528
2021,94,Papua,9435,35,Intan Jaya,7,Upper MC,34.5209,2,51149.0012,0.0675
2021,94,Papua,9436,36,Deiyai,1,Poor,46810.5247,963,75955.9956,61.6285
2021,94,Papua,9436,36,Deiyai,2,Vulnerable,15649.3600,370,75955.9956,20.6032
2021,94,Papua,9436,36,Deiyai,3,Lower AMC,10247.5698,345,75955.9956,13.4915
2021,94,Papua,9436,36,Deiyai,4,Upper AMC,2202.6816,91,75955.9956,2.8999
2021,94,Papua,9436,36,Deiyai,5,Lower MC,1045.8596,32,75955.9956,1.3769
2021,94,Papua,9471,71,Jayapura,1,Poor,14496.0032,154,305432.9888,4.7461
2021,94,Papua,9471,71,Jayapura,2,Vulnerable,35403.9383,288,305432.9888,11.5914
2021,94,Papua,9471,71,Jayapura,3,Lower AMC,122324.5491,815,305432.9888,40.0496
2021,94,Papua,9471,71,Jayapura,4,Upper AMC,68881.2873,454,305432.9888,22.5520
2021,94,Papua,9471,71,Jayapura,5,Lower MC,62362.8627,358,305432.9888,20.4179
2021,94,Papua,9471,71,Jayapura,6,Middle MC,1964.3482,11,305432.9888,0.6431
2022,11,Aceh,1101,1,Simeulue,1,Poor,23254.8592,499,97246.0000,23.9134
2022,11,Aceh,1101,1,Simeulue,2,Vulnerable,29949.7828,631,97246.0000,30.7980
2022,11,Aceh,1101,1,Simeulue,3,Lower AMC,32308.0193,672,97246.0000,33.2230
2022,11,Aceh,1101,1,Simeulue,4,Upper AMC,7560.2307,162,97246.0000,7.7743
2022,11,Aceh,1101,1,Simeulue,5,Lower MC,4173.1080,84,97246.0000,4.2913
2022,11,Aceh,1102,2,Aceh Singkil,1,Poor,29578.0146,540,126857.0000,23.3160
2022,11,Aceh,1102,2,Aceh Singkil,2,Vulnerable,36196.1630,646,126857.0000,28.5330
2022,11,Aceh,1102,2,Aceh Singkil,3,Lower AMC,40938.7370,677,126857.0000,32.2716
2022,11,Aceh,1102,2,Aceh Singkil,4,Upper AMC,12658.1806,235,126857.0000,9.9783
2022,11,Aceh,1102,2,Aceh Singkil,5,Lower MC,7429.4759,164,126857.0000,5.8566
2022,11,Aceh,1102,2,Aceh Singkil,6,Middle MC,56.4290,1,126857.0000,0.0445
2022,11,Aceh,1103,3,Aceh Selatan,1,Poor,60966.8618,538,247721.0000,24.6111
2022,11,Aceh,1103,3,Aceh Selatan,2,Vulnerable,88199.4633,733,247721.0000,35.6044
2022,11,Aceh,1103,3,Aceh Selatan,3,Lower AMC,78372.0406,650,247721.0000,31.6372
2022,11,Aceh,1103,3,Aceh Selatan,4,Upper AMC,12991.6261,131,247721.0000,5.2445
2022,11,Aceh,1103,3,Aceh Selatan,5,Lower MC,7191.0082,84,247721.0000,2.9029
2022,11,Aceh,1104,4,Aceh Tenggara,1,Poor,42171.1421,487,221529.0000,19.0364
2022,11,Aceh,1104,4,Aceh Tenggara,2,Vulnerable,65837.7533,654,221529.0000,29.7197
2022,11,Aceh,1104,4,Aceh Tenggara,3,Lower AMC,80690.4992,665,221529.0000,36.4244
2022,11,Aceh,1104,4,Aceh Tenggara,4,Upper AMC,20999.7433,177,221529.0000,9.4795
2022,11,Aceh,1104,4,Aceh Tenggara,5,Lower MC,11829.8621,104,221529.0000,5.3401
2022,11,Aceh,1105,5,Aceh Timur,1,Poor,60803.5618,331,446810.0000,13.6084
2022,11,Aceh,1105,5,Aceh Timur,2,Vulnerable,117540.8268,682,446810.0000,26.3067
2022,11,Aceh,1105,5,Aceh Timur,3,Lower AMC,168362.4044,963,446810.0000,37.6810
2022,11,Aceh,1105,5,Aceh Timur,4,Upper AMC,58711.7659,347,446810.0000,13.1402
2022,11,Aceh,1105,5,Aceh Timur,5,Lower MC,41188.9772,248,446810.0000,9.2185
2022,11,Aceh,1105,5,Aceh Timur,8,Upper Class,202.4639,2,446810.0000,0.0453
2022,11,Aceh,1106,6,Aceh Tengah,1,Poor,13812.4778,117,217294.0000,6.3566
2022,11,Aceh,1106,6,Aceh Tengah,2,Vulnerable,52921.8266,552,217294.0000,24.3549
2022,11,Aceh,1106,6,Aceh Tengah,3,Lower AMC,99393.7602,931,217294.0000,45.7416
2022,11,Aceh,1106,6,Aceh Tengah,4,Upper AMC,35072.0790,342,217294.0000,16.1404
2022,11,Aceh,1106,6,Aceh Tengah,5,Lower MC,15068.4050,146,217294.0000,6.9346
2022,11,Aceh,1106,6,Aceh Tengah,6,Middle MC,124.2724,6,217294.0000,0.0572
2022,11,Aceh,1106,6,Aceh Tengah,7,Upper MC,684.3645,3,217294.0000,0.3149
2022,11,Aceh,1106,6,Aceh Tengah,8,Upper Class,216.8143,2,217294.0000,0.0998
2022,11,Aceh,1107,7,Aceh Barat,1,Poor,2286.6002,20,214568.0000,1.0657
2022,11,Aceh,1107,7,Aceh Barat,2,Vulnerable,38442.2687,397,214568.0000,17.9161
2022,11,Aceh,1107,7,Aceh Barat,3,Lower AMC,82151.3756,804,214568.0000,38.2869
2022,11,Aceh,1107,7,Aceh Barat,4,Upper AMC,55145.8102,533,214568.0000,25.7009
2022,11,Aceh,1107,7,Aceh Barat,5,Lower MC,34391.0521,346,214568.0000,16.0280
2022,11,Aceh,1107,7,Aceh Barat,6,Middle MC,2110.5073,12,214568.0000,0.9836
2022,11,Aceh,1107,7,Aceh Barat,7,Upper MC,40.3858,2,214568.0000,0.0188
2022,11,Aceh,1108,8,Aceh Besar,1,Poor,66493.4581,362,434734.0000,15.2952
2022,11,Aceh,1108,8,Aceh Besar,2,Vulnerable,133829.2690,786,434734.0000,30.7842
2022,11,Aceh,1108,8,Aceh Besar,3,Lower AMC,153526.8091,906,434734.0000,35.3151
2022,11,Aceh,1108,8,Aceh Besar,4,Upper AMC,53978.9688,342,434734.0000,12.4166
2022,11,Aceh,1108,8,Aceh Besar,5,Lower MC,26143.3733,189,434734.0000,6.0136
2022,11,Aceh,1108,8,Aceh Besar,6,Middle MC,661.7252,7,434734.0000,0.1522
2022,11,Aceh,1108,8,Aceh Besar,8,Upper Class,100.3967,1,434734.0000,0.0231
2022,11,Aceh,1109,9,Pidie,1,Poor,29493.9492,167,457026.0000,6.4535
2022,11,Aceh,1109,9,Pidie,2,Vulnerable,157642.7356,848,457026.0000,34.4932
2022,11,Aceh,1109,9,Pidie,3,Lower AMC,199521.9268,994,457026.0000,43.6566
2022,11,Aceh,1109,9,Pidie,4,Upper AMC,50490.2240,287,457026.0000,11.0476
2022,11,Aceh,1109,9,Pidie,5,Lower MC,19081.6547,125,457026.0000,4.1752
2022,11,Aceh,1109,9,Pidie,6,Middle MC,795.5098,7,457026.0000,0.1741
2022,11,Aceh,1110,10,Bireuen,1,Poor,31976.3696,188,482067.0000,6.6332
2022,11,Aceh,1110,10,Bireuen,2,Vulnerable,107242.4872,547,482067.0000,22.2464
2022,11,Aceh,1110,10,Bireuen,3,Lower AMC,197170.7687,1013,482067.0000,40.9011
2022,11,Aceh,1110,10,Bireuen,4,Upper AMC,95960.7392,451,482067.0000,19.9061
2022,11,Aceh,1110,10,Bireuen,5,Lower MC,47189.8205,261,482067.0000,9.7891
2022,11,Aceh,1110,10,Bireuen,6,Middle MC,2526.8148,9,482067.0000,0.5242
2022,11,Aceh,1111,11,Aceh Utara,1,Poor,220160.8188,875,634909.0000,34.6760
2022,11,Aceh,1111,11,Aceh Utara,2,Vulnerable,164276.7395,699,634909.0000,25.8741
2022,11,Aceh,1111,11,Aceh Utara,3,Lower AMC,182319.9098,733,634909.0000,28.7159
2022,11,Aceh,1111,11,Aceh Utara,4,Upper AMC,52206.3054,239,634909.0000,8.2226
2022,11,Aceh,1111,11,Aceh Utara,5,Lower MC,15833.4879,88,634909.0000,2.4938
2022,11,Aceh,1111,11,Aceh Utara,6,Middle MC,111.7386,1,634909.0000,0.0176
2022,11,Aceh,1112,12,Aceh Barat Daya,1,Poor,31938.0018,513,155448.0000,20.5458
2022,11,Aceh,1112,12,Aceh Barat Daya,2,Vulnerable,65070.5797,924,155448.0000,41.8600
2022,11,Aceh,1112,12,Aceh Barat Daya,3,Lower AMC,46469.1738,636,155448.0000,29.8937
2022,11,Aceh,1112,12,Aceh Barat Daya,4,Upper AMC,8111.5810,121,155448.0000,5.2182
2022,11,Aceh,1112,12,Aceh Barat Daya,5,Lower MC,3707.5642,63,155448.0000,2.3851
2022,11,Aceh,1112,12,Aceh Barat Daya,6,Middle MC,151.0995,3,155448.0000,0.0972
2022,11,Aceh,1113,13,Gayo Lues,1,Poor,4004.6336,65,95854.0000,4.1778
2022,11,Aceh,1113,13,Gayo Lues,2,Vulnerable,20077.1397,414,95854.0000,20.9455
2022,11,Aceh,1113,13,Gayo Lues,3,Lower AMC,42666.3308,860,95854.0000,44.5118
2022,11,Aceh,1113,13,Gayo Lues,4,Upper AMC,18155.4175,353,95854.0000,18.9407
2022,11,Aceh,1113,13,Gayo Lues,5,Lower MC,10950.4784,205,95854.0000,11.4241
2022,11,Aceh,1114,14,Aceh Tamiang,1,Poor,72253.0368,515,303414.0000,23.8133
2022,11,Aceh,1114,14,Aceh Tamiang,2,Vulnerable,94000.5173,673,303414.0000,30.9809
2022,11,Aceh,1114,14,Aceh Tamiang,3,Lower AMC,91676.1718,669,303414.0000,30.2149
2022,11,Aceh,1114,14,Aceh Tamiang,4,Upper AMC,30218.0832,250,303414.0000,9.9594
2022,11,Aceh,1114,14,Aceh Tamiang,5,Lower MC,13873.6983,114,303414.0000,4.5725
2022,11,Aceh,1114,14,Aceh Tamiang,6,Middle MC,745.0265,10,303414.0000,0.2455
2022,11,Aceh,1114,14,Aceh Tamiang,7,Upper MC,647.4660,3,303414.0000,0.2134
2022,11,Aceh,1115,15,Nagan Raya,1,Poor,2800.8637,22,170516.0000,1.6426
2022,11,Aceh,1115,15,Nagan Raya,2,Vulnerable,24715.8994,252,170516.0000,14.4948
2022,11,Aceh,1115,15,Nagan Raya,3,Lower AMC,70376.3375,791,170516.0000,41.2726
2022,11,Aceh,1115,15,Nagan Raya,4,Upper AMC,41923.8705,524,170516.0000,24.5865
2022,11,Aceh,1115,15,Nagan Raya,5,Lower MC,29881.9001,341,170516.0000,17.5244
2022,11,Aceh,1115,15,Nagan Raya,6,Middle MC,817.1287,13,170516.0000,0.4792
2022,11,Aceh,1116,16,Aceh Jaya,1,Poor,9732.0538,180,96966.0000,10.0366
2022,11,Aceh,1116,16,Aceh Jaya,2,Vulnerable,26835.5421,517,96966.0000,27.6752
