desa_id,kabkota_id_full,nama_desa,nama_kabkota,vintage_year,sektor,count_total,potensi_weighted
8,3173,Gunung Sahari Selatan,Jakarta Pusat,2021,7,111,1438198502.4475603
2,3174,Maphar,Jakarta Barat,2024,7,35,1434550016.0370479
1,3175,Kelapa Gading Barat,Jakarta Utara,2018,7,58,1433960101.3597505
1,3172,Bidara Cina,Jakarta Timur,2018,7,369,1432091117.7149296
2,3172,Cipinang,Jakarta Timur,2024,9,227,1430980457.1741548
2,3173,Cempaka Baru,Jakarta Pusat,2024,9,71,1429639730.081221
5,3174,Cengkareng Timur,Jakarta Barat,2018,7,51,1429223692.384382
8,3171,Selong,Jakarta Selatan,2020,9,178,1427210114.5461884
6,3175,Koja,Jakarta Utara,2024,9,104,1424507822.4834976
4,3174,Tangki,Jakarta Barat,2021,7,33,1424329090.698134
8,3171,Selong,Jakarta Selatan,2021,9,177,1413970688.6227543
5,3171,Cipete Selatan,Jakarta Selatan,2025,9,70,1412675872.277075
6,3172,Malaka Sari,Jakarta Timur,2020,7,301,1412154814.452077
2,3175,Kelapa Gading Timur,Jakarta Utara,2021,9,204,1410560471.3271117
1,3174,Joglo,Jakarta Barat,2020,7,48,1409645285.6393905
1,3172,Pekayon,Jakarta Timur,2020,7,87,1408832097.2416015
2,3172,Makasar,Jakarta Timur,2018,7,401,1408832097.2416015
5,3173,Senen,Jakarta Pusat,2020,9,116,1407037257.2753024
2,3174,Maphar,Jakarta Barat,2025,9,60,1403123005.020731
2,3173,Bendungan Hilir,Jakarta Pusat,2025,7,304,1401701720.6529064
2,3172,Kalisari,Jakarta Timur,2025,7,37,1401681819.0206757
4,3175,Lagoa,Jakarta Utara,2020,7,179,1401157092.5051157
8,3174,Jembatan Lima,Jakarta Barat,2018,7,189,1399856082.2668948
2,3172,Pal Meriem,Jakarta Timur,2018,7,310,1398863945.6101751
5,3172,Rawamangun,Jakarta Timur,2018,7,215,1395541228.3996997
5,3173,Mangga Dua Selatan,Jakarta Pusat,2021,9,53,1395113212.7221222
1,3174,Tanjung Duren Utara,Jakarta Barat,2018,9,60,1390835120.0878692
4,3175,Lagoa,Jakarta Utara,2025,7,179,1388913368.894116
1,3172,Pisangan Timur,Jakarta Timur,2018,7,345,1385573076.768273
2,3173,Cempaka Putih Timur,Jakarta Pusat,2021,9,106,1383189168.1689415
3,3175,Ancol,Jakarta Utara,2021,9,153,1382349261.9005694
7,3172,Rawa Terate,Jakarta Timur,2018,7,337,1382250359.5577977
2,3174,Srengseng,Jakarta Barat,2025,9,131,1379160752.5630713
4,3174,Tangki,Jakarta Barat,2020,7,32,1375383073.8356552
3,3173,Tanah Tinggi,Jakarta Pusat,2020,7,63,1375080072.8730593
5,3171,Petukangan Utara,Jakarta Selatan,2018,7,371,1374030794.6587796
2,3174,Tanjung Duren Selatan,Jakarta Barat,2018,9,143,1370424541.8056574
1,3171,Gandaria Utara,Jakarta Selatan,2025,9,209,1370143695.4773352
2,3172,Kalisari,Jakarta Timur,2018,7,254,1368959490.7158957
8,3172,Lubang Buaya,Jakarta Timur,2020,7,280,1368959490.7158957
5,3175,Pluit,Jakarta Utara,2025,7,72,1367211597.5051453
1,3171,Karet Semanggi,Jakarta Selatan,2025,9,75,1367105682.8487825
5,3172,Rawamangun,Jakarta Timur,2018,9,330,1366232020.4081633
6,3172,Utan Kayu Utara,Jakarta Timur,2018,7,329,1365636773.5054202
6,3174,Keagungan,Jakarta Barat,2024,7,39,1364911665.743987
2,3174,Srengseng,Jakarta Barat,2018,9,175,1361677151.1132808
6,3174,Jati Pulo,Jakarta Barat,2021,7,51,1360699268.7769117
1,3173,Gelora,Jakarta Pusat,2021,9,76,1359341079.0625803
7,3172,Klender,Jakarta Timur,2024,9,141,1357909114.6801553
5,3172,Malaka Jaya,Jakarta Timur,2024,9,163,1357909114.6801553
2,3172,Pal Meriem,Jakarta Timur,2021,9,28,1356809730.6122448
7,3174,Angke,Jakarta Barat,2020,7,62,1355804667.0906637
4,3174,Tegal Alur,Jakarta Barat,2020,7,73,1355804667.0906637
5,3172,Kramat Jati,Jakarta Timur,2021,9,231,1353668967.3469388
2,3173,Petojo Selatan,Jakarta Pusat,2025,9,43,1353582027.8963432
2,3174,Srengseng,Jakarta Barat,2025,7,118,1353125717.8680239
1,3173,Harapan Mulya,Jakarta Pusat,2024,7,100,1352530407.6944315
9,3174,Tambora,Jakarta Barat,2024,7,69,1350983995.685375
3,3175,Papango,Jakarta Utara,2020,7,51,1349609507.1621182
2,3175,Pademangan Timur,Jakarta Utara,2018,9,156,1348495810.5887187
3,3175,Pegangsaan Dua,Jakarta Utara,2025,9,196,1346121865.8540666
8,3174,Pinangsia,Jakarta Barat,2020,7,34,1346015463.718168
5,3175,Pluit,Jakarta Utara,2025,9,53,1343418809.8985364
3,3174,Tomang,Jakarta Barat,2021,9,256,1341266572.8310688
8,3173,Gunung Sahari Selatan,Jakarta Pusat,2020,9,86,1340262607.7774916
1,3174,Krukut,Jakarta Barat,2024,7,46,1337056325.6267629
3,3171,Cilandak Barat,Jakarta Selatan,2021,9,156,1334534133.0821502
7,3171,Guntur,Jakarta Selatan,2018,7,54,1334336571.7019703
2,3171,Srengseng Sawah,Jakarta Selatan,2024,9,72,1333906751.4628925
4,3174,Kapuk,Jakarta Barat,2018,7,193,1331331658.6594243
2,3172,Penggilingan,Jakarta Timur,2020,7,148,1329086884.1901898
1,3174,Joglo,Jakarta Barat,2018,9,203,1326687588.3437748
4,3175,Warakas,Jakarta Utara,2025,7,145,1326520776.1508255
1,3173,Gelora,Jakarta Pusat,2020,9,84,1325953754.313675
1,3173,Gelora,Jakarta Pusat,2018,9,84,1325953754.313675
3,3172,Baru,Jakarta Timur,2018,7,346,1325764166.9797146
5,3172,Kramat Jati,Jakarta Timur,2018,7,311,1325764166.9797144
3,3172,Pondok Kelapa,Jakarta Timur,2025,9,249,1325381428.6019895
5,3174,Kamal,Jakarta Barat,2024,7,40,1323128655.5681508
1,3174,Semanan,Jakarta Barat,2021,7,66,1321542455.2869287
6,3175,Koja,Jakarta Utara,2018,7,194,1316806498.3074834
2,3173,Pegangsaan,Jakarta Pusat,2020,7,254,1316470102.5538797
2,3171,Tebet Barat,Jakarta Selatan,2020,7,47,1316016161.10652
1,3171,Cipedak,Jakarta Selatan,2024,7,32,1313406549.6982174
1,3171,Kalibata,Jakarta Selatan,2025,9,369,1312421455.5348313
2,3175,Rorotan,Jakarta Utara,2024,9,117,1312341852.2092066
5,3174,Duri Kepa,Jakarta Barat,2018,7,116,1311753251.9144328
8,3173,Gunung Sahari Selatan,Jakarta Pusat,2021,9,83,1311644900.8498583
6,3172,Kayu Putih,Jakarta Timur,2025,7,258,1309768257.1176805
2,3171,Kebayoran Lama Selatan,Jakarta Selatan,2020,7,48,1306855955.8087947
3,3172,Cipinang Besar Selatan,Jakarta Timur,2018,9,351,1306557518.3673472
3,3174,Meruya Selatan,Jakarta Barat,2024,9,73,1305912513.2372067
4,3172,Ujung Menteng,Jakarta Timur,2021,9,270,1303416755.1020408
2,3173,Petojo Selatan,Jakarta Pusat,2024,7,104,1302436688.8909342
2,3174,Sukabumi Utara,Jakarta Barat,2021,7,200,1301964048.5419369
1,3174,Duri Kosambi,Jakarta Barat,2018,7,99,1301964048.5419369
2,3174,Sukabumi Utara,Jakarta Barat,2020,7,200,1301964048.5419369
2,3171,Pela Mampang,Jakarta Selatan,2024,9,125,1300724991.4762535
4,3173,Kebon Kelapa,Jakarta Pusat,2021,7,114,1298436265.5325937
6,3172,Utan Kayu Utara,Jakarta Timur,2024,7,99,1296528365.8194196
3,3174,Kemanggisan,Jakarta Barat,2024,7,25,1295273315.4509265
5,3171,Melawai,Jakarta Selatan,2021,7,29,1294642348.745161
1,3173,Gelora,Jakarta Pusat,2021,7,40,1289419347.0219507
3,3173,Cikini,Jakarta Pusat,2018,9,45,1287796811.7434974
5,3172,Kramat Jati,Jakarta Timur,2018,9,290,1287712938.7755103
2,3173,Bendungan Hilir,Jakarta Pusat,2020,7,204,1284910887.766629
3,3173,Kramat,Jakarta Pusat,2020,7,104,1280402428.5113077
2,3172,Batu Ampar,Jakarta Timur,2020,7,299,1279246126.033058
5,3175,Rawabadak Utara,Jakarta Utara,2024,9,62,1278692061.1269193
5,3173,Petamburan,Jakarta Pusat,2018,9,95,1278257576.1009529
5,3173,Petamburan,Jakarta Pusat,2020,9,95,1278257576.1009529
5,3173,Petamburan,Jakarta Pusat,2021,9,95,1278257576.1009529
2,3172,Pal Meriem,Jakarta Timur,2024,7,41,1276427150.8454752
1,3175,Rawabadak Selatan,Jakarta Utara,2025,7,341,1274979069.1020203
2,3171,Tebet Barat,Jakarta Selatan,2020,9,133,1273632773.8343537
4,3172,Jati,Jakarta Timur,2024,9,97,1272659215.1038227
1,3172,Bidara Cina,Jakarta Timur,2020,9,238,1272009122.4489796
5,3175,Semper Timur,Jakarta Utara,2021,9,450,1269504424.1944005
3,3173,Sumur Batu,Jakarta Pusat,2024,7,61,1269040876.3552692
4,3171,Kebon Baru,Jakarta Selatan,2024,9,20,1267543231.4896145
7,3171,Guntur,Jakarta Selatan,2020,7,32,1267161732.8519857
3,3173,Kramat,Jakarta Pusat,2020,9,76,1266333531.5477724
5,3173,Petojo Utara,Jakarta Pusat,2024,7,68,1260691923.221353
6,3175,Kebon Bawang,Jakarta Utara,2025,7,397,1255990019.1366713
1,3175,Suka Pura,Jakarta Utara,2021,7,38,1255886624.7203045
4,3173,Kebon Kelapa,Jakarta Pusat,2020,7,37,1253351672.9793785
5,3171,Cipete Selatan,Jakarta Selatan,2020,9,92,1252449692.3568592
3,3172,Pisangan Baru,Jakarta Timur,2025,7,316,1251045703.6796558
1,3175,Kamal Muara,Jakarta Utara,2025,9,94,1248811851.4549775
2,3172,Batu Ampar,Jakarta Timur,2024,9,137,1248302100.939156
6,3172,Cililitan,Jakarta Timur,2018,7,311,1242696236.7178276
5,3175,Semper Timur,Jakarta Utara,2018,9,440,1241293214.7678583
5,3175,Semper Timur,Jakarta Utara,2020,9,440,1241293214.7678583
5,3174,Kota Bambu Selatan,Jakarta Barat,2024,9,60,1241156520.8452795
2,3174,Tanjung Duren Selatan,Jakarta Barat,2021,9,49,1239213681.4200091
2,3174,Tanjung Duren Selatan,Jakarta Barat,2020,9,49,1239213681.4200091
8,3174,Pinangsia,Jakarta Barat,2025,9,166,1235387237.817114
2,3174,Slipi,Jakarta Barat,2020,7,162,1233439624.9344666
1,3172,Pekayon,Jakarta Timur,2018,7,261,1229405367.8759258
6,3174,Kembangan Utara,Jakarta Barat,2025,7,221,1228447467.4411597
5,3172,Kramat Jati,Jakarta Timur,2020,9,223,1228038436.734694
1,3171,Bangka,Jakarta Selatan,2025,9,67,1227357101.9353511
4,3172,Dukuh,Jakarta Timur,2024,7,84,1226174113.4106138
5,3172,Malaka Jaya,Jakarta Timur,2018,7,236,1222759933.454975
1,3173,Pasar Baru,Jakarta Pusat,2018,7,201,1221792458.1921282
2,3172,Pal Meriem,Jakarta Timur,2025,9,64,1219787853.2463365
6,3173,Kebon Kacang,Jakarta Pusat,2024,7,38,1218947157.5517716
5,3174,Kembangan Selatan,Jakarta Barat,2018,7,129,1218755819.875723
7,3172,Ceger,Jakarta Timur,2018,7,287,1216114499.034024
1,3175,Kamal Muara,Jakarta Utara,2025,7,51,1215299197.7823515
1,3175,Suka Pura,Jakarta Utara,2025,7,218,1215299197.7823515
3,3174,Taman Sari,Jakarta Barat,2024,7,45,1211707295.099254
3,3172,Pisangan Baru,Jakarta Timur,2018,7,229,1209469064.6130729
1,3171,Pondok Pinang,Jakarta Selatan,2025,7,93,1207082873.5137284
7,3173,Kampung Bali,Jakarta Pusat,2018,9,56,1206713308.7818696
6,3173,Bungur,Jakarta Pusat,2025,9,92,1202164377.3181083
5,3171,Grogol Selatan,Jakarta Selatan,2025,7,72,1201777014.7290528
3,3172,Tengah,Jakarta Timur,2025,9,290,1201582064.3919134
2,3171,Kuningan Timur,Jakarta Selatan,2018,7,30,1199986894.0020008
4,3172,Cipinang Muara,Jakarta Timur,2025,7,176,1199982613.7335474
3,3173,Tanah Tinggi,Jakarta Pusat,2025,7,70,1199500249.9474747
3,3175,Tugu Utara,Jakarta Utara,2021,9,365,1198976400.6280448
3,3175,Tugu Utara,Jakarta Utara,2020,9,365,1198976400.6280448
2,3171,Ragunan,Jakarta Selatan,2024,7,40,1198744073.1372619
5,3173,Senen,Jakarta Pusat,2018,9,117,1197174073.1393251
7,3175,Tanjung Priuk,Jakarta Utara,2021,7,129,1194966751.1331253
4,3171,Jagakarsa,Jakarta Selatan,2024,9,51,1194543359.5190082
3,3174,Kemanggisan,Jakarta Barat,2021,7,90,1194282811.4444835
2,3171,Kuningan Timur,Jakarta Selatan,2020,7,28,1193880090.470184
6,3172,Cililitan,Jakarta Timur,2018,9,291,1193490040.8163266
5,3175,Sungai Bambu,Jakarta Utara,2025,7,251,1190884704.9697597
3,3173,Kramat,Jakarta Pusat,2021,7,82,1190233243.4048774
3,3174,Kedaung Kali Angke,Jakarta Barat,2018,7,200,1189388209.7582357
1,3174,Joglo,Jakarta Barat,2018,7,149,1189388209.7582355
3,3171,Karet Kuningan,Jakarta Selatan,2021,9,50,1188900447.924376
4,3171,Cipulir,Jakarta Selatan,2021,7,91,1187773286.9383674
3,3172,Pisangan Baru,Jakarta Timur,2020,7,308,1186210044.1397448
5,3173,Utan Panjang,Jakarta Pusat,2024,7,42,1185551345.0161068
3,3173,Cempaka Putih Barat,Jakarta Pusat,2024,7,62,1185551345.0161066
1,3174,Semanan,Jakarta Barat,2020,7,67,1184493608.0719876
4,3174,Kapuk,Jakarta Barat,2024,9,106,1181796861.152679
6,3171,Grogol Utara,Jakarta Selatan,2018,9,108,1178308907.1856287
6,3171,Tanjung Barat,Jakarta Selatan,2025,7,411,1177900650.1980119
5,3172,Setu,Jakarta Timur,2024,7,64,1175921075.9757526
5,3174,Kembangan Selatan,Jakarta Barat,2020,7,76,1174704404.699492
1,3173,Gelora,Jakarta Pusat,2018,7,67,1172199406.3835914
6,3175,Koja,Jakarta Utara,2020,7,168,1166849886.4005814
5,3174,Cengkareng Timur,Jakarta Barat,2021,9,93,1166318758.9835382
5,3174,Cengkareng Timur,Jakarta Barat,2020,9,93,1166318758.9835382
1,3172,Pondok Bambu,Jakarta Timur,2025,9,231,1165170486.6830676
4,3174,Kebon Jeruk,Jakarta Barat,2021,7,114,1164915201.3269963
5,3172,Cakung Timur,Jakarta Timur,2020,7,160,1162951023.6664162
4,3172,Cijantung,Jakarta Timur,2018,9,310,1162082408.1632652
5,3172,Rawamangun,Jakarta Timur,2021,9,132,1162082408.1632652
7,3172,Cawang,Jakarta Timur,2018,9,248,1158941644.8979592
3,3173,Kartini,Jakarta Pusat,2025,9,16,1156280240.7792492
3,3172,Pondok Kelapa,Jakarta Timur,2020,9,250,1155800881.6326532
1,3175,Rawabadak Selatan,Jakarta Utara,2020,7,131,1152791454.0343094
1,3172,Cibubur,Jakarta Timur,2021,7,304,1149660154.8245144
3,3175,Tugu Utara,Jakarta Utara,2025,9,365,1148798781.100358
1,3171,Karet Semanggi,Jakarta Selatan,2024,7,57,1146624765.6095548
8,3172,Lubang Buaya,Jakarta Timur,2020,9,329,1146378591.8367348
1,3172,Pondok Bambu,Jakarta Timur,2020,7,150,1146337437.614039
6,3172,Bambu Apus,Jakarta Timur,2018,7,304,1146337437.614039
1,3172,Bidara Cina,Jakarta Timur,2024,7,38,1145769253.5148358
1,3173,Rawa Sari,Jakarta Pusat,2024,7,58,1143806579.3465257
1,3173,Gelora,Jakarta Pusat,2024,7,32,1143806579.3465257
5,3172,Malaka Jaya,Jakarta Timur,2020,7,215,1143014720.4035635
6,3173,Kebon Kosong,Jakarta Pusat,2025,7,53,1137811665.6644619
3,3175,Pegangsaan Dua,Jakarta Utara,2018,7,115,1134046877.5459466
3,3175,Papango,Jakarta Utara,2024,9,24,1132876299.770341
3,3173,Kramat,Jakarta Pusat,2018,7,68,1131623273.085698
1,3174,Palmerah,Jakarta Barat,2020,9,249,1131329196.214032
3,3172,Pondok Kelapa,Jakarta Timur,2021,9,248,1130674775.5102043
7,3171,Gunung,Jakarta Selatan,2024,9,37,1128179839.54573
6,3173,Kebon Kacang,Jakarta Pusat,2018,9,49,1128014614.730878
6,3173,Kebon Kacang,Jakarta Pusat,2020,9,49,1128014614.730878
3,3172,Pulo Gebang,Jakarta Timur,2024,9,185,1126516530.115824
2,3172,Pal Meriem,Jakarta Timur,2024,9,34,1126516530.115824
1,3174,Tanjung Duren Utara,Jakarta Barat,2025,9,68,1126225865.5099983
8,3174,Jembatan Lima,Jakarta Barat,2020,7,142,1125758387.8370132
5,3174,Mangga Besar,Jakarta Barat,2021,9,27,1125497602.4191144
3,3175,Marunda,Jakarta Utara,2024,9,60,1121659702.7429116
2,3171,Tebet Barat,Jakarta Selatan,2021,7,44,1120598448.0883825
6,3172,Kayu Putih,Jakarta Timur,2024,9,128,1120427251.5746572
2,3172,Penggilingan,Jakarta Timur,2021,7,127,1119755699.9302351
7,3172,Pulo Gadung,Jakarta Timur,2020,7,243,1119755699.930235
1,3172,Pekayon,Jakarta Timur,2025,7,69,1118281669.8197742
6,3173,Kebon Kosong,Jakarta Pusat,2020,7,42,1118097895.3197334
3,3171,Tebet Timur,Jakarta Selatan,2020,9,236,1117407547.937832
5,3175,Pluit,Jakarta Utara,2021,9,126,1117163893.2910724
2,3174,Sukabumi Utara,Jakarta Barat,2018,7,197,1115969184.4645174
1,3171,Pondok Pinang,Jakarta Selatan,2025,9,155,1114950634.678896
7,3175,Kali Baru,Jakarta Utara,2021,9,395,1114342772.3484182
6,3173,Kebon Kosong,Jakarta Pusat,2021,7,42,1113589436.0644119
1,3171,Bangka,Jakarta Selatan,2018,7,272,1111438242.7906573
1,3101,Pulau Panggang,Kepulauan Seribu,2025,9,92,1111284518.419885
8,3174,Jembatan Lima,Jakarta Barat,2025,7,154,1111103231.745288
4,3172,Cipayung,Jakarta Timur,2018,7,284,1109787548.2988086
5,3172,Cipinang Melayu,Jakarta Timur,2018,9,329,1108689432.6530614
2,3174,Srengseng,Jakarta Barat,2021,9,92,1108002821.0343614
2,3174,Srengseng,Jakarta Barat,2020,9,84,1108002821.0343611
1,3174,Duri Kosambi,Jakarta Barat,2025,9,186,1107588558.04293
3,3172,Jatinegara Kaum,Jakarta Timur,2024,7,59,1105566823.566947
1,3172,Bale Kambang,Jakarta Timur,2024,7,60,1105566823.566947
6,3171,Kramat Pela,Jakarta Selatan,2018,9,98,1104168122.014398
6,3171,Kramat Pela,Jakarta Selatan,2020,9,98,1104168122.014398
6,3171,Kramat Pela,Jakarta Selatan,2021,9,98,1104168122.014398
4,3171,Cipulir,Jakarta Selatan,2024,9,8,1101634431.556419
7,3171,Guntur,Jakarta Selatan,2018,9,167,1101520236.8297114
1,3175,Pademangan Barat,Jakarta Utara,2025,7,290,1101364897.990256
4,3174,Kebon Jeruk,Jakarta Barat,2024,9,47,1100851870.6627693
6,3174,Keagungan,Jakarta Barat,2024,9,63,1100851870.6627693
5,3172,Setu,Jakarta Timur,2018,7,301,1099819396.6673822
5,3174,Cengkareng Timur,Jakarta Barat,2018,9,66,1099255430.3419847
3,3173,Cempaka Putih Barat,Jakarta Pusat,2025,9,37,1096630863.2787323
1,3174,Kalianyar,Jakarta Barat,2018,7,220,1096390777.7195258
5,3173,Kebon Sirih,Jakarta Pusat,2018,7,178,1095555599.0431259
2,3173,Kampung Rawa,Jakarta Pusat,2020,7,25,1095555599.0431259
4,3171,Karet,Jakarta Selatan,2021,9,161,1093576581.275651
3,3172,Pondok Kelapa,Jakarta Timur,2020,7,147,1093173962.2464314
1,3171,Kalibata,Jakarta Selatan,2018,7,283,1093117832.1952069
7,3171,Gunung,Jakarta Selatan,2021,7,17,1090064430.4292984
1,3174,Joglo,Jakarta Barat,2024,9,139,1090059205.2641149
2,3172,Penggilingan,Jakarta Timur,2024,9,87,1089980858.8688242
4,3172,Pondok Kopi,Jakarta Timur,2024,9,156,1089980858.8688242
3,3172,Baru,Jakarta Timur,2025,7,109,1087643815.852109
4,3171,Petogogan,Jakarta Selatan,2025,9,152,1087608521.0219202
3,3171,Pulo,Jakarta Selatan,2025,9,91,1087608521.0219202
5,3172,Rawamangun,Jakarta Timur,2020,7,120,1086528527.8254805
5,3174,Cengkareng Timur,Jakarta Barat,2025,9,95,1086288778.080566
4,3173,Galur,Jakarta Pusat,2024,9,19,1084143461.9782593
1,3172,Jatinegara,Jakarta Timur,2020,7,168,1083205810.615005
6,3172,Cililitan,Jakarta Timur,2020,7,232,1083205810.615005
1,3173,Rawa Sari,Jakarta Pusat,2020,9,113,1082703245.428792
4,3171,Pancoran,Jakarta Selatan,2020,9,210,1080337155.352217
1,3172,Bidara Cina,Jakarta Timur,2018,9,235,1077281800.0
4,3173,Serdang,Jakarta Pusat,2024,7,66,1077014954.2751956
7,3172,Bali Mester,Jakarta Timur,2024,7,64,1075415001.1060302
2,3172,Cipinang Cempedak,Jakarta Timur,2024,7,48,1075415001.1060302
4,3174,Grogol,Jakarta Barat,2025,7,215,1070766150.7248318
1,3171,Bintaro,Jakarta Selatan,2020,9,125,1069745614.6134696
4,3173,Kwitang,Jakarta Pusat,2024,7,33,1068666001.1412793
3,3174,Tomang,Jakarta Barat,2025,9,173,1064988998.1182019
3,3173,Cikini,Jakarta Pusat,2018,7,177,1063996384.2558753
2,3173,Cempaka Putih Timur,Jakarta Pusat,2021,7,69,1063996384.2558753
1,3171,Bintaro,Jakarta Selatan,2025,7,296,1063824686.3274838
7,3172,Cawang,Jakarta Timur,2018,7,305,1063269507.352152
6,3174,Jembatan Besi,Jakarta Barat,2024,9,100,1063077541.7674782
2,3171,Cipete Utara,Jakarta Selatan,2020,7,37,1062583814.5361229
5,3174,Kota Bambu Selatan,Jakarta Barat,2021,7,23,1062128565.9157907
1,3171,Menteng Dalam,Jakarta Selatan,2018,9,87,1061801959.0594093
6,3174,Wijaya Kesuma,Jakarta Barat,2020,9,255,1061350070.6750196
7,3175,Kali Baru,Jakarta Utara,2020,9,375,1057920353.4953337
2,3172,Kelapa Dua Wetan,Jakarta Timur,2018,7,239,1056624072.931201
3,3171,Ulujami,Jakarta Selatan,2020,9,203,1051210418.320662
4,3172,Jati,Jakarta Timur,2021,7,135,1049978638.5102501
6,3174,Wijaya Kesuma,Jakarta Barat,2021,9,254,1049686883.0851842
5,3174,Duri Kepa,Jakarta Barat,2025,7,99,1048764106.5318558
4,3171,Gandaria Selatan,Jakarta Selatan,2024,9,66,1048543615.5777962
8,3173,Gunung Sahari Selatan,Jakarta Pusat,2020,7,109,1045962547.2345892
2,3172,Kelapa Dua Wetan,Jakarta Timur,2020,7,235,1043333204.0892992
6,3174,Kembangan Utara,Jakarta Barat,2024,9,41,1041492210.9701691
6,3172,Utan Kayu Utara,Jakarta Timur,2024,9,33,1041266630.5394912
2,3172,Batu Ampar,Jakarta Timur,2021,7,281,1040010486.8788238
1,3173,Gelora,Jakarta Pusat,2020,7,37,1036945628.7239463
5,3172,Cakung Timur,Jakarta Timur,2021,7,163,1036687769.6683482
4,3171,Jagakarsa,Jakarta Selatan,2018,9,311,1035323107.2125412
1,3172,Jatinegara,Jakarta Timur,2025,7,173,1034027571.4086952
2,3174,Tanjung Duren Selatan,Jakarta Barat,2025,9,55,1033039328.1746558
3,3173,Kramat,Jakarta Pusat,2018,9,27,1032622258.305434
5,3173,Kebon Sirih,Jakarta Pusat,2021,9,139,1032622258.3054339
2,3171,Kebayoran Lama Selatan,Jakarta Selatan,2024,9,53,1028634559.5858127
5,3173,Senen,Jakarta Pusat,2018,7,108,1027928710.2133032
1,3174,Tanjung Duren Utara,Jakarta Barat,2021,7,107,1027866354.1120555
2,3172,Cipinang Cempedak,Jakarta Timur,2025,9,75,1026806491.3894534
2,3173,Bendungan Hilir,Jakarta Pusat,2018,9,110,1025467831.5735257
1,3173,Johar Baru,Jakarta Pusat,2025,7,190,1024715927.8122714
5,3173,Petojo Utara,Jakarta Pusat,2018,9,51,1023083022.6628895
3,3171,Ulujami,Jakarta Selatan,2020,7,87,1022889591.5793138
4,3171,Cipulir,Jakarta Selatan,2020,9,216,1022083681.2891071
3,3171,Tegal Parang,Jakarta Selatan,2024,9,41,1021998207.5884849
6,3172,Malaka Sari,Jakarta Timur,2021,7,289,1020074183.6159708
1,3172,Bidara Cina,Jakarta Timur,2025,9,44,1019524175.8476843
2,3174,Rawa Buaya,Jakarta Barat,2025,7,153,1019428047.6078879
3,3171,Tebet Timur,Jakarta Selatan,2021,9,221,1016787910.9197335
1,3175,Pademangan Barat,Jakarta Utara,2020,9,102,1015603539.3555205
1,3172,Jatinegara,Jakarta Timur,2018,7,147,1013428749.19502
3,3172,Pulo Gebang,Jakarta Timur,2018,7,148,1013428749.19502
3,3173,Cikini,Jakarta Pusat,2021,9,21,1011158978.1097089
3,3173,Cikini,Jakarta Pusat,2020,9,21,1011158978.1097089
4,3172,Pondok Kopi,Jakarta Timur,2025,9,266,1008600702.5350304
6,3171,Tanjung Barat,Jakarta Selatan,2021,7,39,1007622582.7497718
4,3172,Susukan,Jakarta Timur,2021,7,107,1006783314.774069
5,3172,Rawamangun,Jakarta Timur,2020,9,131,1005044244.8979592
5,3172,Utan Kayu Selatan,Jakarta Timur,2020,7,211,1003460597.5635934
5,3172,Utan Kayu Selatan,Jakarta Timur,2021,7,211,1003460597.5635934
1,3173,Kenari,Jakarta Pusat,2020,9,82,1001619742.4671645
2,3171,Srengseng Sawah,Jakarta Selatan,2018,9,294,1000900599.8116127
2,3172,Penggilingan,Jakarta Timur,2025,7,148,998283408.4464194
7,3174,Kedoya Utara,Jakarta Barat,2025,7,75,997426003.4149119
2,3171,Rawajati,Jakarta Selatan,2025,9,71,996468142.1653347
6,3171,Grogol Utara,Jakarta Selatan,2024,9,49,995452799.5991735
7,3172,Klender,Jakarta Timur,2025,9,142,994036071.4514921
1,3171,Cilandak Timur,Jakarta Selatan,2025,9,178,993430129.5367819
7,3172,Ceger,Jakarta Timur,2020,9,102,992481191.8367348
3,3171,Pulo,Jakarta Selatan,2018,7,292,992355573.9202298
4,3171,Pasar Minggu,Jakarta Selatan,2025,7,57,992195592.7343614
1,3173,Menteng,Jakarta Pusat,2021,7,51,991861036.1707313
10,3171,Senayan,Jakarta Selatan,2025,9,68,990392116.908229
4,3175,Lagoa,Jakarta Utara,2021,9,77,990213450.8716323
5,3174,Kamal,Jakarta Barat,2018,7,75,988709540.6220725
8,3173,Gunung Sahari Selatan,Jakarta Pusat,2018,7,124,987352576.9154097
4,3172,Pondok Kopi,Jakarta Timur,2018,7,201,986847011.5112162
6,3172,Rawa Bunga,Jakarta Timur,2024,9,43,986463123.6689917
5,3173,Kebon Sirih,Jakarta Pusat,2020,7,159,982844117.6600883
1,3173,Menteng,Jakarta Pusat,2020,9,35,982541271.1820756
1,3173,Menteng,Jakarta Pusat,2021,9,35,982541271.1820756
5,3171,Lenteng Agung,Jakarta Selatan,2024,9,68,982180095.6045179
4,3171,Jagakarsa,Jakarta Selatan,2025,7,68,981583875.16501
4,3171,Kebon Baru,Jakarta Selatan,2024,7,40,979842981.5208924
1,3171,Lebak Bulus,Jakarta Selatan,2024,7,79,979842981.5208924
10,3171,Senayan,Jakarta Selatan,2018,9,81,979717518.3341182
10,3171,Senayan,Jakarta Selatan,2020,9,81,979717518.3341182
2,3174,Sukabumi Utara,Jakarta Barat,2025,7,192,979090966.5874319
2,3175,Sunter Jaya,Jakarta Utara,2021,9,97,978928967.1010154
4,3173,Karang Anyar,Jakarta Pusat,2024,7,83,976827516.6682007
3,3174,Meruya Selatan,Jakarta Barat,2018,9,135,976791960.6487131
