rank_magnitude,rank_eczi,desa_pcode,nama_desa,nama_kecamatan,nama_kabkota,n_pixels,lum_2021,lum_2024,lum_2025,ntl_cagr_2021_2025,ntl_change_2024_2025,ntl_level_2025,ntl_recovery_2021_2025,quality_flag,nama_kabkota_podes,podes_count_2025,podes_cagr_2021_2025,podes_change_2024_2025,podes_level_2025,podes_diversity_shannon,podes_winsorize_flag,magnitude_2025,magnitude_cagr_2021_2025,magnitude_change_2024_2025,magnitude_perdagangan_2025,magnitude_akomamin_2025,centroid_lat,centroid_lon,count_hiburan_nightlife,count_gaya_hidup_wellness,count_retail_khusus,count_wisata_budaya,count_layanan_penunjang,transport_access_score_raw,catchment_density_1km,pulse_badge,pulse_yoy_2026,ntl_cagr_2021_2025_w,ntl_change_2024_2025_w,podes_cagr_2021_2025_w,podes_change_2024_2025_w,magnitude_cagr_2021_2025_w,magnitude_change_2024_2025_w,low_reliability_flag,n_ntl_cagr,n_ntl_change,n_podes_cagr,n_podes_change,n_mag_cagr,n_ntl_level,n_podes_level,n_podes_div,n_mag_level,n_osm_ent,n_osm_well,n_osm_spec,n_osm_tour,n_tra_access,n_tra_auto,n_tra_catch,g1,g2,g3,g4,g5,eczi_score,n_osm_lifestyle_density,magnitude_score,tipe_kawasan
188,133,ID3172060001,Bidara Cina,Jatinegara,Kota Jakarta Timur,3,34.193,47.961,45.328,0.0708,-0.0621,45.328,1.326,low,Jakarta Timur,82.0,-0.1188,0.0,82.0,1.571,False,1310583788.5405023,0.1303,-0.5403,291059612.69281787,1019524175.8476844,-6.2353,106.8669,0.0,2.0,1.0,0.0,24.0,133.0,40,Stabil,-0.08,0.0708,-0.0621,-0.1188,0.0,0.1303,-0.5403,0,72.31085372688212,16.30316393486173,24.661323437191285,42.52448114214831,72.2200208034078,77.84206105643305,59.996368482353,82.19106414146698,93.23559764392571,0.0,29.392974790871936,23.981246656813145,0.0,85.3825658785211,67.59257156374534,70.70408876419482,56.9,45.06,81.77,13.34,78.73,54.87,33.722619737900224,71.36,Kawasan Komersial Sedang Naik Daun
194,134,ID3174030005,Kota Bambu Selatan,Palmerah,Kota Jakarta Barat,3,47.046,60.567,56.226,0.0511,0.0035,56.226,1.195,low,Jakarta Barat,86.0,0.0454,0.0118,86.0,1.325,False,839723130.578718,-0.1383,-0.5957,227354456.660752,612368673.917966,-6.1874,106.8033,0.0,0.0,2.0,1.0,17.0,180.26,80,Trend Lanjut Tumbuh,27.74,0.0511,0.0035,0.0454,0.0118,-0.1383,-0.5957,0,42.86941901737343,51.15692160561062,52.872200603046174,44.92429403809202,27.87243878679809,82.12937635076246,60.63542292572903,69.32091660562938,91.25861007281748,0.0,0.0,38.00937667159343,17.376534287144,90.64885630381258,60.6943760868515,83.66756253028464,51.83,55.3,56.68,12.4,82.11,54.83,33.722619737900224,70.56,Aktivitas Rendah
42,135,ID3171080001,Kalibata,Pancoran,Kota Jakarta Selatan,9,31.711,39.653,37.617,0.042,-0.0393,37.617,1.186,medium,Jakarta Selatan,529.0,0.0785,0.0,529.0,0.8766,False,1896065921.8491616,0.1082,-0.6326,583644466.3143302,1312421455.5348313,-6.2631,106.8378,0.0,5.0,1.0,0.0,30.0,71.61,52,Stabil,-4.64,0.042,-0.0393,0.0785,0.0,0.1082,-0.6326,0,29.269568466280592,28.41696995457323,58.55904612186345,42.52448114214831,68.57116911849688,74.14748596309614,85.16936312778334,45.8616720728262,94.87573897049678,0.0,47.93787713240882,23.981246656813145,0.0,74.70090377458818,72.10965520164234,75.59187403213147,36.5,60.88,80.53,17.98,74.19,54.7,47.33568125293554,82.46,Kawasan Komersial Mapan
181,136,ID3172100003,Pisangan Baru,Matraman,Kota Jakarta Timur,3,36.813,52.041,48.662,0.0774,-0.0422,48.662,1.322,low,Jakarta Timur,424.0,-0.0081,0.0,424.0,0.7619,False,1658855374.0187294,-0.1438,-0.7041,1251045703.6796558,407809670.33907366,-6.2117,106.8689,0.0,0.0,0.0,0.0,8.0,130.18,58,Mulai Melambat,-8.31,0.0774,-0.0422,-0.0081,0.0,-0.1438,-0.7041,0,82.1744815991033,26.876178838030977,43.6804714412116,42.52448114214831,26.964353525847407,79.25235212607734,82.1716382406253,39.86083499005965,94.28216917159985,0.0,0.0,0.0,0.0,85.01178328696857,46.13910805064984,77.63376183220139,65.56,53.47,57.56,0.0,74.19,54.55,0.0,71.79,Awal Pertumbuhan
124,137,ID3172090007,Pulo Gadung,Pulo Gadung,Kota Jakarta Timur,7,36.125,48.266,47.097,0.0655,-0.0004,47.097,1.304,medium,Jakarta Timur,267.0,0.0106,0.0,267.0,0.5744,False,916408702.2251974,-0.0229,-0.7286,814456284.640429,101952417.58476844,-6.183,106.8989,0.0,2.0,1.0,0.0,8.0,89.51,20,Mulai Melambat,-5.07,0.0655,-0.0004,0.0106,0.0,-0.0229,-0.7286,0,64.3900616476742,49.08482320750206,46.89328144731079,42.52448114214831,46.92571862565424,78.6025380462053,75.91106917749407,30.05127131945171,91.64672003058482,0.0,29.392974790871936,23.981246656813145,0.0,78.54233297993841,46.13910805064984,57.96580241740593,62.29,51.84,67.25,13.34,67.36,54.53,33.722619737900224,75.34,Kawasan Komersial Sedang Naik Daun
157,138,ID3172030008,Lubang Buaya,Cipayung,Kota Jakarta Timur,14,23.363,32.271,29.82,0.05715,-0.0885,29.82,1.276,high,Jakarta Timur,175.0,0.1282,0.0057,175.0,1.1029,False,901366224.796176,-0.0101,-0.6656,533609289.9368329,367756934.8593432,-6.2939,106.9034,0.0,1.0,1.0,1.0,12.0,168.95,23,Stabil,-3.34,0.05715,-0.0885,0.1282,0.0057,-0.0101,-0.6656,0,51.91107790024285,2.2766517015115757,67.0979048011752,43.683712795273664,49.039080687503095,69.57063926829103,70.20173175087666,57.7011614523386,91.57321600173672,0.0,18.54490234153689,23.981246656813145,17.376534287144,89.52569910137251,53.86089194935016,60.50815658943891,40.38,61.84,68.37,13.53,76.26,54.49,33.722619737900224,73.59,Kawasan Komersial Mapan
186,139,ID3174050002,Duri Selatan,Tambora,Kota Jakarta Barat,2,40.176,46.3,45.03,0.02875,-0.02775,45.03,1.121,low,Jakarta Barat,421.0,0.3122,0.0,421.0,0.5774,False,1434547653.065967,0.0505,-0.619,484044972.2454719,950502680.8204952,-6.159,106.805,0.0,0.0,0.0,0.0,6.0,129.13,148,Stabil,-1.22,0.02875,-0.02775,0.3122,0.0,0.0505,-0.619,0,9.467588268260789,34.55356905666393,98.71058079701746,42.52448114214831,59.0445291990688,77.71110135608362,82.07545790603473,30.20822433818144,93.63697179669256,0.0,0.0,0.0,0.0,84.87168583774343,40.861803363298485,95.27200696035496,28.16,73.95,74.77,0.0,75.43,54.47,0.0,71.44,Aktivitas Rendah
139,140,ID3172030005,Setu,Cipayung,Kota Jakarta Timur,13,22.549,29.891,30.127,0.075,-0.0161,30.127,1.336,high,Jakarta Timur,106.0,-0.0385,0.0,106.0,1.0482,False,495341595.8125018,0.0359,-0.6708,298719076.18473417,196622519.62776765,-6.313,106.9148,0.0,9.0,0.0,0.0,12.0,57.45,22,Trend Lanjut Tumbuh,5.91,0.075,-0.0161,-0.0385,0.0,0.0359,-0.6708,0,78.5877078273865,40.74329888691125,38.45750758102897,42.52448114214831,56.633975597272446,69.77178743247703,63.4448683468434,54.83938474416659,88.91448050211709,0.0,61.60483210529383,0.0,0.0,70.9192115986074,53.86089194935016,59.69784815820736,66.08,48.12,71.31,15.4,64.97,54.42,56.012058970266935,74.69,Kawasan Komersial Sedang Naik Daun
52,141,ID3172070004,Pondok Kopi,Duren Sawit,Kota Jakarta Timur,10,31.85,39.497,37.449,0.03875,-0.09935,37.449,1.176,high,Jakarta Timur,503.0,0.1045,0.4838,503.0,0.9097,False,2586450181.86978,0.0354,-0.6173,1577849479.3347497,1008600702.5350304,-6.227,106.9424,0.0,2.0,2.0,0.0,6.0,111.67,11,Stabil,-0.44,0.03875,-0.092785,0.1045,0.2826099999999992,0.0354,-0.6173,0,24.41247898374743,0.0,63.02605468649334,100.0,56.55142239173146,74.05900668454629,84.48640985828914,47.59338704614419,96.2547280316106,0.0,29.392974790871936,38.00937667159343,0.0,82.36014370062996,40.861803363298485,47.31106793714966,25.57,74.85,74.6,16.85,66.73,54.41,39.15074910131681,81.3,Kawasan Komersial Mapan
84,142,ID3172010005,Gedong,Pasar Rebo,Kota Jakarta Timur,10,28.638,36.827,35.018,0.0643,-0.0302,35.018,1.223,high,Jakarta Timur,241.0,0.0185,0.0042,241.0,1.1309,False,1295756525.1437645,0.0152,-0.6678,778712121.6781532,517044403.4656113,-6.3012,106.8599,0.0,6.0,0.0,0.0,14.0,49.81,22,Mulai Melambat,-5.83,0.0643,-0.0302,0.0185,0.0042,0.0152,-0.6678,0,62.5966747618158,33.25186621682651,48.25056481887142,43.37865183392488,53.21627288787624,72.73353677863132,74.52550558491292,59.16605629381605,93.18506680169384,0.0,52.06212286759118,0.0,0.0,68.47726526300532,56.86583980719758,59.69784815820736,55.73,55.71,71.38,13.02,64.26,54.03,47.33568125293554,78.42,Awal Pertumbuhan
147,143,ID3171100004,Karet,Setia Budi,Kota Jakarta Selatan,3,48.923,66.193,63.948,0.0693,-0.0337,63.948,1.307,low,Jakarta Selatan,53.0,-0.2539,0.2326,53.0,1.4896,False,468582661.8941136,-0.2298,-0.5542,204275563.2100156,264307098.68409795,-6.2137,106.8267,0.0,12.0,1.0,2.0,16.0,173.87,78,Stabil,-3.76,0.0693,-0.0337,-0.2539,0.2326,-0.2298,-0.5542,0,70.06912011955913,31.39229073134448,1.4500597032875382,89.82926754863195,12.765202172800366,84.69814353747086,54.1600338119537,77.93240556660041,88.66784279945689,0.0,68.62429319367085,23.981246656813145,27.54115523761867,90.02320330121357,59.49411724241314,83.19155337828748,61.23,43.84,47.27,27.74,81.37,53.96,67.44523947580045,74.07,Kawasan Komersial Sedang Naik Daun
247,144,ID3172050004,Dukuh,Kramat Jati,Kota Jakarta Timur,6,29.744,40.107,40.574,0.0745,-0.00775,40.574,1.364,medium,Jakarta Timur,152.0,0.0101,0.0066,152.0,0.9083,False,609348930.5603652,-0.0031,-0.6431,321697466.66048294,287651463.8998823,-6.2962,106.8778,0.0,0.0,0.0,0.0,4.0,94.39,19,Mulai Melambat,-14.45,0.0745,-0.00775,0.0101,0.0066,-0.0031,-0.6431,0,77.84046329161217,45.1797146879898,46.807377436452526,43.86674937208293,50.1948255650767,75.64481440140288,68.30027012672797,47.52014230407032,89.83442826016118,0.0,0.0,0.0,0.0,79.45778342620412,33.79628578187267,57.036868217048095,67.95,52.13,68.21,0.0,64.68,53.95,0.0,65.41,Awal Pertumbuhan
190,145,ID3174050003,Tanah Sereal,Tambora,Kota Jakarta Barat,1,35.66,45.854,47.793,0.076,0.0423,47.793,1.34,low,Jakarta Barat,129.0,-0.2804,0.0078,129.0,1.2614,False,993932885.8324198,-0.2217,-0.6218,498713001.7074559,495219884.1249639,-6.1536,106.8096,0.0,1.0,1.0,0.0,39.0,129.96,154,Trend Lanjut Tumbuh,8.83,0.076,0.0423,-0.2623399999999999,0.0078,-0.2217,-0.6218,0,80.08219689893517,71.77164413038281,0.0,44.11079814116195,14.102564102564097,78.8941008884231,66.08846446618047,65.99351260855919,92.00737067874122,0.0,18.54490234153689,23.981246656813145,0.0,84.98252262754369,77.4620898904777,96.0236588214895,77.46,35.38,49.51,10.63,84.76,53.94,26.72454385532548,71.18,Awal Pertumbuhan
128,146,ID3174020006,Kedoya Selatan,Kebon Jeruk,Kota Jakarta Barat,10,40.017,50.462,51.094,0.0655999999999999,0.03335,51.094,1.277,high,Jakarta Barat,77.0,0.0,0.0,77.0,1.5491,False,1029589322.8318954,-0.0569,-0.6947,726067458.3682078,303521864.46368754,-6.1822,106.76,0.0,9.0,0.0,0.0,6.0,29.72,35,Mulai Melambat,-6.43,0.0655999999999999,0.03335,0.0,0.0,-0.0569,-0.6947,0,64.53951055482891,67.01644396036448,45.07211641711553,42.52448114214831,41.3121006488682,80.22259548536915,59.1527804092318,81.04530710473998,92.16390042978094,0.0,61.60483210529383,0.0,0.0,59.70549249178505,40.861803363298485,68.22795856972081,67.88,52.73,64.43,15.4,56.27,53.88,56.012058970266935,75.03,Kawasan Komersial Sedang Naik Daun
25,147,ID3175050003,Pegangsaan Dua,Kelapa Gading,Kota Jakarta Utara,24,43.875,53.046,53.282,0.0544,0.03505,53.282,1.214,high,Jakarta Utara,314.0,0.0201,0.0,314.0,1.4077,False,5542701908.196249,-0.0635,-0.7391,4196580042.342182,1346121865.8540666,-6.1641,106.9147,0.0,9.0,1.0,0.0,13.0,17.14,14,Stabil,-3.01,0.0544,0.03505,0.0201,0.0,-0.0635,-0.7391,0,47.80123295348403,67.91966633902719,48.52545765361786,42.52448114214831,40.22239833572738,81.05754331349583,78.10498236834597,73.64758815527885,99.6397266304053,0.0,61.60483210529383,23.981246656813145,0.0,50.52204329187941,55.41707139950015,51.55958154504077,59.21,58.36,67.23,21.4,51.9,53.81,58.33054849228712,84.92,Kawasan Komersial Mapan
258,148,ID3173040004,Galur,Johar Baru,Kota Jakarta Pusat,1,46.443,51.111,55.822,0.0471,0.0922,55.822,1.202,low,Jakarta Pusat,76.0,0.0067,0.0,76.0,1.1529,False,794531435.3442526,0.0875,-0.6032,376985792.8406349,417545642.50361776,-6.1763,106.8552,0.0,0.0,0.0,0.0,3.0,124.98,37,Stabil,-4.63,0.0471,0.0922,0.0067,0.0,0.0875,-0.6032,0,36.891462731178784,98.28387748054088,46.22323016261631,42.52448114214831,65.15346640910066,81.98559918135497,58.977585714531536,60.31704509783405,91.01292903871676,0.0,0.0,0.0,0.0,84.30667835798877,29.11053607240334,69.25736463570288,62.31,50.63,76.91,0.0,68.25,53.77,0.0,63.2,Aktivitas Rendah
241,149,ID3174020003,Kelapa Dua,Kebon Jeruk,Kota Jakarta Barat,5,36.344,46.535,47.336,0.0737,0.0172,47.336,1.302,medium,Jakarta Barat,74.0,-0.063,0.0,74.0,1.259,False,634196828.3279381,-0.1009,-0.7119,517048038.5349359,117148789.7930022,-6.2093,106.7687,0.0,0.0,1.0,0.0,7.0,127.23,14,Mulai Melambat,-14.19,0.0737,0.0172,-0.063,0.0,-0.1009,-0.7119,0,76.64487203437325,58.43583136306884,34.248211048973886,42.52448114214831,34.04741856126273,78.7031309936989,58.6202650805881,65.86795019357538,90.01193206227849,0.0,0.0,23.981246656813145,0.0,84.6152783071658,43.665804108605016,51.55958154504077,71.68,46.48,59.49,6.0,69.42,53.69,16.861309868950112,65.96,Awal Pertumbuhan
199,150,ID3173060007,Kemayoran,Kemayoran,Kota Jakarta Pusat,2,47.737,49.245,51.138,0.01705,0.0377,51.138,1.071,low,Jakarta Pusat,120.0,0.0466,0.0084,120.0,1.3143,False,1535389843.6306567,0.4677,-0.6021,695710144.9695354,839679698.6611214,-6.1647,106.8453,0.0,1.0,0.0,0.0,19.0,122.84,82,Mulai Melambat,-9.21,0.022415,0.0377,0.0466,0.0084,0.2985549999999999,-0.6021,0,0.0,69.32763063517785,53.07837022910602,44.23282252570146,100.0,80.23972898393114,65.11436873965,68.76111750549335,93.93867777411216,0.0,18.54490234153689,0.0,0.0,84.00800821218571,62.906821854276,84.13196053732501,33.59,56.39,97.24,4.64,78.75,53.67,16.861309868950112,69.88,Aktivitas Rendah
36,151,ID3171010002,Srengseng Sawah,Jagakarsa,Kota Jakarta Selatan,22,23.371,32.182,31.393,0.05995,-0.03965,31.393,1.343,high,Jakarta Selatan,284.0,0.0018,0.0035,284.0,0.9262,False,1408059688.985342,0.0271,-0.6814,785267100.132008,622792588.8533342,-6.3484,106.8245,0.0,12.0,0.0,2.0,9.0,84.51,12,Stabil,3.09,0.05995,-0.03965,0.0018,0.0035,0.0271,-0.6814,0,56.09564730057911,28.23101240602503,45.3813708562053,43.23629005196212,55.18103917975136,70.58083704258186,76.74610917251754,48.456628649157686,93.55420307528524,0.0,68.62429319367085,0.0,27.54115523761867,77.55168476835117,48.35155381807434,48.83503101276023,50.38,53.85,72.62,21.75,65.94,53.65,65.87529295664228,82.98,Kawasan Komersial Sedang Naik Daun
207,152,ID3173080003,Gambir,Gambir,Kota Jakarta Pusat,11,92.165,99.577,105.051,0.0153,0.0494,105.051,1.14,high,Jakarta Pusat,37.0,0.0,0.0,37.0,1.4951,False,959743057.0089564,0.1379,-0.6126,92532876.42451948,867210180.5844369,-6.1764,106.8267,1.0,2.0,0.0,2.0,16.0,235.95,55,Trend Lanjut Tumbuh,23.15,0.022415,0.0494,0.0,0.0,0.1379,-0.6126,0,0.0,75.5439258295035,45.07211641711553,42.52448114214831,73.47482952763056,94.6488906840254,49.38896398303793,78.2201527676049,91.85191352579317,25.0,29.392974790871936,0.0,27.54115523761867,95.31936714894566,59.49411724241314,76.64017774170253,37.81,49.73,81.83,20.27,83.56,53.63,43.58585372427559,69.46,Kawasan Komersial Mapan
148,153,ID3172030002,Cilangkap,Cipayung,Kota Jakarta Timur,23,17.798,26.215,24.837,0.086,-0.0054,24.837,1.395,high,Jakarta Timur,173.0,0.015,0.0,173.0,0.9432,False,696576771.9957588,0.0129,-0.6783,441695728.0338377,254881043.96192104,-6.3336,106.9083,0.0,3.0,0.0,1.0,8.0,11.94,5,Trend Lanjut Tumbuh,5.29,0.086,-0.0054,0.015,0.0,0.0129,-0.6783,0,95.0270876144218,46.4282867996706,47.64923674286354,42.52448114214831,52.83652814238777,65.99169201472702,70.04655977099196,49.34602908862614,90.42859144025894,0.0,37.08980468307378,0.0,17.376534287144,44.63334466385717,46.13910805064984,34.113979284860406,76.01,52.88,69.92,12.17,43.43,53.53,39.15074910131681,74.06,Awal Pertumbuhan
255,154,ID3172100006,Utan Kayu Utara,Matraman,Kota Jakarta Timur,3,38.212,51.048,52.854,0.0917,0.0382,52.854,1.383,low,Jakarta Timur,80.0,-0.1258,-0.3939,80.0,1.3557,False,865100774.911555,-0.1265,-0.63,191486587.2979065,673614187.6136485,-6.1956,106.8681,0.0,0.0,0.0,0.0,11.0,115.39,33,Trend Lanjut Tumbuh,8.92,0.0893275,0.0382,-0.1258,-0.209095,-0.1265,-0.63,0,100.0,69.59328427596101,23.45866728517555,0.0,29.82069443756501,80.89689722434954,59.66519595558771,70.92706916396358,91.39083880426732,0.0,0.0,0.0,0.0,82.9264175296779,52.18009009772826,67.13969813120808,87.95,34.11,57.81,0.0,72.87,53.3,0.0,63.59,Awal Pertumbuhan
172,155,ID3175030003,Papango,Tanjung Priok,Kota Jakarta Utara,11,41.826,51.279,48.66,0.046,-0.0053,48.66,1.163,high,Jakarta Utara,113.0,0.1439,0.0,113.0,1.0407,False,666353257.933647,-0.0272,-0.7438,393344606.4250914,273008651.50855565,-6.129,106.8711,0.0,4.0,0.0,0.0,15.0,66.48,28,Mulai Melambat,-17.19,0.046,-0.0053,0.1439,0.0,-0.0272,-0.7438,0,35.24752475247524,46.481417527827226,69.79529074212478,42.52448114214831,46.21576105800188,79.25153483085379,64.30526297193487,54.447002197342265,90.231592191133,0.0,43.05992976375693,0.0,0.0,73.42358560430878,58.22107214480668,64.11120586383493,45.86,60.65,66.22,10.76,68.23,53.24,39.15074910131681,72.24,Aktivitas Rendah
167,156,ID3174050006,Jembatan Besi,Tambora,Kota Jakarta Barat,2,38.26,46.517,46.343,0.04915,-0.0041999999999999,46.343,1.211,low,Jakarta Barat,185.0,0.103,0.0,185.0,1.1415,False,1059890156.9356304,-0.2376,-0.6577,535383075.3624159,524507081.5732144,-6.1519,106.7977,0.0,1.0,1.0,0.0,22.0,83.74,77,Stabil,-1.56,0.04915,-0.0041999999999999,0.103,0.0,-0.2376,-0.6577,0,39.955165327853535,47.0658555375502,62.76834265391853,42.52448114214831,11.477372166361215,78.28187835349235,70.95205526950737,59.72062362666109,92.2927161571937,0.0,18.54490234153689,23.981246656813145,0.0,77.39399584520457,65.84165674877455,82.94901029762065,48.42,60.34,48.21,10.63,75.34,53.18,26.72454385532548,72.78,Aktivitas Rendah
223,157,ID3174050008,Jembatan Lima,Tambora,Kota Jakarta Barat,2,37.504,44.693,45.938,0.05245,0.02815,45.938,1.225,low,Jakarta Barat,202.0,0.0115,0.01,202.0,1.023,False,1302801251.4065642,-0.0776,-0.7156,1111103231.745288,191698019.6612764,-6.145,106.8037,0.0,0.0,0.0,0.0,9.0,108.94,104,Stabil,-3.77,0.05245,0.02815,0.0115,0.01,-0.0776,-0.7156,0,44.88697926396413,64.25364609621977,47.04790866685568,44.55822088447349,37.89439793947199,78.10752595123446,72.13952528153862,53.52097938683686,93.20914670727352,0.0,0.0,0.0,0.0,81.93254697349789,48.35155381807434,88.60849332987554,56.07,54.15,63.04,0.0,74.54,53.17,0.0,68.25,Aktivitas Rendah
80,158,ID3174010006,Kembangan Utara,Kembangan,Kota Jakarta Barat,17,35.44,45.55,46.759,0.0713,0.0046,46.759,1.319,high,Jakarta Barat,262.0,0.0265,0.0077,262.0,0.8838,False,1742304659.033192,-0.0872,-0.6932,1228447467.4411595,513857191.5920324,-6.1723,106.7425,0.0,4.0,1.0,0.0,13.0,12.73,12,Stabil,-0.89,0.0713,0.0046,0.0265,0.0077,-0.0872,-0.6932,0,73.05809826265646,51.74135961533353,49.62502899260369,44.0904607437387,36.309376393085344,78.45942025689095,75.65536669621252,46.23835931777755,94.50014317157812,0.0,43.05992976375693,23.981246656813145,0.0,45.66640518527488,55.41707139950015,48.83503101276023,67.74,55.14,62.76,16.76,48.58,53.08,43.58585372427559,78.66,Kawasan Komersial Sedang Naik Daun
67,159,ID3172070002,Duren Sawit,Duren Sawit,Kota Jakarta Timur,19,31.123,39.376,38.348,0.0529,-0.0281,38.348,1.232,high,Jakarta Timur,453.0,-0.0139,0.0,453.0,1.0819,False,3133289273.397012,-0.1233,-0.6923,2182947095.1961346,950342178.2008772,-6.2333,106.9159,0.0,2.0,1.0,0.0,22.0,148.72,9,Stabil,-2.43,0.0529,-0.0281,-0.0139,0.0,-0.1233,-0.6923,0,45.55949934616103,34.36761150811572,42.68398491525571,42.52448114214831,30.34903495302722,74.52804745560564,83.0678556852432,56.60249032123051,97.10652043205948,0.0,29.392974790871936,23.981246656813145,0.0,87.31632430388633,65.84165674877455,43.83977956475886,47.12,55.35,60.69,13.34,75.43,52.94,33.722619737900224,80.22,Kawasan Komersial Mapan
234,160,ID3172090003,Jatinegara Kaum,Pulo Gadung,Kota Jakarta Timur,4,33.461,43.607,42.963,0.0688999999999999,-0.0063999999999999,42.963,1.284,low,Jakarta Timur,100.0,-0.0446,-0.0099,100.0,1.0964,False,501492467.5038298,-0.0178,-0.6619,275740685.7089854,225751781.7948444,-6.2025,106.9013,0.0,1.0,0.0,0.0,11.0,95.49,22,Stabil,-3.52,0.0688999999999999,-0.0063999999999999,-0.0446,-0.0099,-0.0178,-0.6619,0,69.47132449093951,45.89697951810435,37.409478648558114,40.511078797246384,47.76776132217214,76.77870073027745,62.66133940887806,57.3610965784242,88.96928816454603,0.0,18.54490234153689,0.0,0.0,79.657660210915,52.18009009772826,59.69784815820736,63.81,47.37,66.5,4.64,69.79,52.78,16.861309868950112,66.66,Awal Pertumbuhan
142,161,ID3174040007,Jelambar Baru,Grogol Petamburan,Kota Jakarta Barat,4,41.003,50.254,53.804,0.0646,0.0615,53.804,1.312,low,Jakarta Barat,304.0,-0.0698,-0.2512,304.0,1.1338,False,2350276755.9991984,-0.1101,-0.7365,1785832586.9965515,564444169.002647,-6.1491,106.7871,0.0,1.0,0.0,0.0,20.0,78.64,46,Mulai Melambat,-6.62,0.0646,0.0615,-0.0698,-0.209095,-0.1101,-0.7365,0,63.04502148328041,81.97274393645564,33.079916501301454,0.0,32.528439579308866,81.25176567126613,77.66696372296018,59.31777754525478,95.82947683656133,0.0,18.54490234153689,0.0,0.0,76.31192616242978,63.9313573886234,73.30440150260732,71.6,41.4,61.3,4.64,72.77,52.7,16.861309868950112,74.59,Awal Pertumbuhan
185,162,ID3174050005,Krendang,Tambora,Kota Jakarta Barat,2,34.994,42.672,42.607,0.0504,-0.00145,42.607,1.218,low,Jakarta Barat,157.0,0.0132,0.0,157.0,1.0374,False,820063084.6708813,-0.0474,-0.7015,612390230.0378319,207672854.63304937,-6.1503,106.8039,0.0,0.0,2.0,0.0,10.0,101.45,123,Stabil,3.42,0.0504,-0.00145,0.0132,0.0,-0.0474,-0.7015,0,41.82327666728937,48.526950561857454,47.33998230377378,42.52448114214831,42.88061155414665,76.61369787403298,68.7368801088915,54.27435387673957,91.15339580026615,0.0,0.0,38.00937667159343,0.0,80.70249770482819,50.35295446217687,91.7751452135984,49.58,52.99,64.82,9.5,74.78,52.61,26.72454385532548,71.54,Aktivitas Rendah
83,163,ID3172070001,Pondok Bambu,Duren Sawit,Kota Jakarta Timur,15,31.269,41.603,39.047,0.0538,-0.0713,39.047,1.249,high,Jakarta Timur,411.0,0.0081,0.0049,411.0,1.1419,False,3174503076.062433,-0.0101,-0.667,2009332589.3793657,1165170486.6830676,-6.2348,106.9011,0.0,2.0,0.0,0.0,19.0,147.01,12,Mulai Melambat,-7.51,0.0538,-0.0713,0.0081,0.0049,-0.0101,-0.667,0,46.90453951055482,11.415136944451826,46.46376139301946,43.52101361588765,49.039080687503095,74.88539406464307,81.74984516776973,59.74155069582504,97.16455589463888,0.0,29.392974790871936,0.0,0.0,87.11607412624875,62.906821854276,48.83503101276023,41.22,57.07,70.91,7.35,75.32,52.47,26.72454385532548,78.45,Aktivitas Rendah
27,164,ID3175030002,Sunter Jaya,Tanjung Priok,Kota Jakarta Utara,21,40.832,48.993,48.687,0.0503,-0.0086,48.687,1.192,high,Jakarta Utara,784.0,0.0,0.0,784.0,0.6305,False,3203082805.2928004,-0.1113,-0.7405,2265122388.723802,937960416.5689982,-6.1514,106.8767,0.0,4.0,1.0,0.0,34.0,46.79,21,Mulai Melambat,-7.74,0.0503,-0.0086,0.0,0.0,-0.1113,-0.7405,0,41.67382776013449,44.728103498658456,45.07211641711553,42.52448114214831,32.330311886010534,79.26256554014,90.50265714795896,32.9862927696976,97.2043598904994,0.0,43.05992976375693,23.981246656813145,0.0,67.40904573714866,74.65808914517115,58.85151440997816,48.83,55.46,61.82,16.76,67.94,52.42,43.58585372427559,84.47,Kawasan Komersial Mapan
99,165,ID3171040004,Petukangan Selatan,Pesanggrahan,Kota Jakarta Selatan,8,29.93,36.9,35.294,0.0572,-0.0346,35.294,1.179,medium,Jakarta Selatan,208.0,-0.0105,0.0,208.0,1.004,False,824331120.0343895,-0.1092,-0.6774,432427490.951072,391903629.0833176,-6.2433,106.7537,0.0,1.0,5.0,0.0,16.0,86.52,34,Stabil,-3.21,0.0572,-0.0346,-0.0105,0.0,-0.1092,-0.6774,0,51.98580235382029,30.914114177934813,43.26813218909192,42.52448114214831,32.677035349282605,72.88845240911282,72.53501150760002,52.5269436015486,91.17644973277513,0.0,18.54490234153689,61.99062332840658,0.0,77.9567162748235,59.49411724241314,67.69160269730438,49.32,52.21,59.27,20.13,71.8,52.36,47.33568125293554,76.82,Kawasan Komersial Mapan
210,166,ID3171090004,Kebon Baru,Tebet,Kota Jakarta Selatan,5,33.921,47.68,44.441,0.0724,-0.0539,44.441,1.31,medium,Jakarta Selatan,60.0,-0.0989,0.0,60.0,1.5304,False,829635774.9333535,-0.0362,-0.6308,249375362.87975928,580260412.0535942,-6.2337,106.8616,0.0,3.0,0.0,0.0,12.0,108.47,56,Stabil,-3.67,0.0724,-0.0539,-0.0989,0.0,-0.0362,-0.6308,0,74.70203624135999,20.65988364370534,28.080303069350315,42.52448114214831,44.729803358264405,77.44974546630995,55.814980677114576,80.06696662132468,91.2049371963286,0.0,37.08980468307378,0.0,0.0,81.85786139894634,53.86089194935016,76.9771666159848,59.4,45.01,65.85,9.27,74.13,52.29,33.722619737900224,69.09,Awal Pertumbuhan
